2025-08-29T11:41:00+00:00,192.168.29.191,,192.168.210.132,23.50.248.164,443,17,192.168.29.191,23.50.248.164,,,,
2025-08-29T11:41:00+00:00,192.168.29.191,,192.168.210.132,23.50.248.164,443,6,192.168.29.191,23.50.248.164,,,,
2025-08-29T11:41:02+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,1,56,1,88
2025-08-29T11:41:02+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,1,56,1,132
2025-08-29T11:41:02+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,1,61,1,163
2025-08-29T11:41:02+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,1,61,1,214
2025-08-29T11:41:03+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,,,,
2025-08-29T11:41:03+00:00,192.168.29.191,,192.168.210.132,4.2.2.2,53,17,192.168.29.191,4.2.2.2,,,,
2025-08-29T11:41:03+00:00,192.168.29.191,,192.168.210.132,17.188.179.2,443,6,192.168.29.191,17.188.179.2,,,,
2025-08-29T11:41:04+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,,,,
2025-08-29T11:41:04+00:00,192.168.29.191,,192.168.210.132,4.2.2.2,53,17,192.168.29.191,4.2.2.2,,,,
2025-08-29T11:41:04+00:00,192.168.29.191,,192.168.210.132,17.57.145.149,5223,6,192.168.29.191,17.57.145.149,,,,
2025-08-29T11:41:04+00:00,192.168.29.191,,192.168.210.132,17.242.13.6,5223,6,192.168.29.191,17.242.13.6,10,2549,10,4063
2025-08-29T11:41:06+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,1,65,1,237
2025-08-29T11:41:06+00:00,192.168.29.191,,192.168.210.132,4.2.2.2,53,17,192.168.29.191,4.2.2.2,1,65,1,237
2025-08-29T11:41:06+00:00,192.168.29.191,,192.168.210.132,4.2.2.2,53,17,192.168.29.191,4.2.2.2,1,71,1,246
2025-08-29T11:41:06+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,1,71,1,212
2025-08-29T11:41:06+00:00,192.168.29.191,,192.168.210.132,17.188.179.2,443,6,192.168.29.191,17.188.179.2,11,913,14,7703
2025-08-29T11:41:14+00:00,192.168.29.191,,192.168.210.132,104.124.54.120,443,17,192.168.29.191,104.124.54.120,,,,
2025-08-29T11:41:24+00:00,192.168.29.191,,192.168.210.132,8.8.4.4,443,17,192.168.29.191,8.8.4.4,17,5558,18,7966
2025-08-29T11:41:24+00:00,192.168.29.191,,192.168.210.132,104.124.54.120,443,17,192.168.29.191,104.124.54.120,26,5929,44,40755
2025-08-29T11:41:26+00:00,192.168.29.191,,192.168.210.132,8.8.4.4,443,17,192.168.29.191,8.8.4.4,13,6244,14,8658
2025-08-29T11:41:26+00:00,192.168.29.191,,192.168.210.132,142.250.192.67,443,17,192.168.29.191,142.250.192.67,13,6102,16,7421
2025-08-29T11:41:29+00:00,192.168.29.191,,192.168.210.132,52.123.131.14,443,6,192.168.29.191,52.123.131.14,,,,
2025-08-29T11:41:29+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,,,,
2025-08-29T11:41:29+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,,,,
2025-08-29T11:41:29+00:00,192.168.29.191,,192.168.210.132,8.8.4.4,443,17,192.168.29.191,8.8.4.4,,,,
2025-08-29T11:41:29+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,,,,
2025-08-29T11:41:29+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,,,,
2025-08-29T11:41:29+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,,,,
2025-08-29T11:41:29+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,,,,
2025-08-29T11:41:29+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,,,,
2025-08-29T11:41:32+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,1,56,1,132
2025-08-29T11:41:32+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,1,56,1,88
2025-08-29T11:41:32+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,1,68,1,169
2025-08-29T11:41:32+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,1,68,1,169
2025-08-29T11:41:32+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,1,68,1,169
2025-08-29T11:41:32+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,1,68,1,169
2025-08-29T11:41:32+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,1,68,1,169
2025-08-29T11:41:44+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,,,,
2025-08-29T11:41:44+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,,,,
2025-08-29T11:41:44+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,,,,
2025-08-29T11:41:44+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,,,,
2025-08-29T11:41:44+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,,,,
2025-08-29T11:41:46+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,1,68,1,169
2025-08-29T11:41:46+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,1,68,1,169
2025-08-29T11:41:46+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,1,68,1,169
2025-08-29T11:41:46+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,1,68,1,169
2025-08-29T11:41:46+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,1,68,1,169
2025-08-29T11:42:00+00:00,192.168.29.191,,192.168.210.132,23.50.248.164,443,17,192.168.29.191,23.50.248.164,12,5185,16,5527
2025-08-29T11:42:04+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,,,,
2025-08-29T11:42:04+00:00,192.168.29.191,,192.168.210.132,142.250.192.131,80,6,192.168.29.191,142.250.192.131,,,,
2025-08-29T11:42:04+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,,,,
2025-08-29T11:42:04+00:00,192.168.29.191,,192.168.210.132,92.223.116.252,80,6,192.168.29.191,92.223.116.252,,,,
2025-08-29T11:42:04+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,,,,
2025-08-29T11:42:05+00:00,192.168.29.191,,192.168.210.132,4.2.2.2,53,17,192.168.29.191,4.2.2.2,,,,
2025-08-29T11:42:05+00:00,192.168.29.191,,192.168.210.132,17.253.18.197,80,6,192.168.29.191,17.253.18.197,,,,
2025-08-29T11:42:08+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,1,56,1,107
2025-08-29T11:42:08+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,1,69,1,218
2025-08-29T11:42:08+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,1,59,1,160
2025-08-29T11:42:08+00:00,192.168.29.191,,192.168.210.132,4.2.2.2,53,17,192.168.29.191,4.2.2.2,1,59,1,160
2025-08-29T11:42:12+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,443,17,192.168.29.191,8.8.8.8,23,5986,25,9302
2025-08-29T11:42:12+00:00,192.168.29.191,,192.168.210.132,104.124.54.120,443,17,192.168.29.191,104.124.54.120,11,5356,14,4399
2025-08-29T11:42:15+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,,,,
2025-08-29T11:42:15+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,,,,
2025-08-29T11:42:15+00:00,192.168.29.191,,192.168.210.132,8.8.4.4,443,17,192.168.29.191,8.8.4.4,,,,
2025-08-29T11:42:15+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,,,,
2025-08-29T11:42:15+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,,,,
2025-08-29T11:42:15+00:00,192.168.29.191,,192.168.210.132,23.212.253.82,443,17,192.168.29.191,23.212.253.82,,,,
2025-08-29T11:42:18+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,1,56,1,88
2025-08-29T11:42:18+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,1,56,1,132
2025-08-29T11:42:18+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,1,62,1,198
2025-08-29T11:42:18+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,1,62,1,169
2025-08-29T11:42:24+00:00,192.168.29.191,,192.168.210.170,4.2.2.2,53,6,192.168.29.191,4.2.2.2,,,,
2025-08-29T11:42:36+00:00,192.168.29.191,,192.168.210.170,4.2.2.2,53,6,192.168.29.191,4.2.2.2,6,373,4,601
2025-08-29T11:42:37+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,,,,
2025-08-29T11:42:37+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,,,,
2025-08-29T11:42:37+00:00,192.168.29.191,,192.168.210.132,8.8.4.4,443,17,192.168.29.191,8.8.4.4,,,,
2025-08-29T11:42:37+00:00,192.168.29.191,,192.168.210.132,142.251.220.74,443,17,192.168.29.191,142.251.220.74,,,,
2025-08-29T11:42:38+00:00,192.168.29.191,,192.168.210.132,52.123.131.14,443,6,192.168.29.191,52.123.131.14,7,1452,6,1277
2025-08-29T11:42:40+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,1,56,1,88
2025-08-29T11:42:40+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,1,56,1,132
2025-08-29T11:42:42+00:00,192.168.29.191,,192.168.210.132,8.8.4.4,443,17,192.168.29.191,8.8.4.4,30,6254,34,11554
2025-08-29T11:42:42+00:00,192.168.29.191,,192.168.210.132,23.50.248.164,443,6,192.168.29.191,23.50.248.164,9,2530,10,1042
2025-08-29T11:43:01+00:00,192.168.29.191,,192.168.210.132,142.250.192.67,443,17,192.168.29.191,142.250.192.67,,,,
2025-08-29T11:43:06+00:00,192.168.29.191,,192.168.210.132,142.250.192.131,80,6,192.168.29.191,142.250.192.131,7,694,5,1674
2025-08-29T11:43:06+00:00,192.168.29.191,,192.168.210.132,17.253.18.197,80,6,192.168.29.191,17.253.18.197,7,814,5,834
2025-08-29T11:43:06+00:00,192.168.29.191,,192.168.210.132,92.223.116.252,80,6,192.168.29.191,92.223.116.252,6,534,4,565
2025-08-29T11:43:14+00:00,192.168.29.191,,192.168.210.132,8.8.4.4,443,17,192.168.29.191,8.8.4.4,15,6400,13,8121
2025-08-29T11:43:14+00:00,192.168.29.191,,192.168.210.132,23.212.253.82,443,17,192.168.29.191,23.212.253.82,9,4057,14,4416
2025-08-29T11:43:16+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,,,,
2025-08-29T11:43:16+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,,,,
2025-08-29T11:43:16+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,443,17,192.168.29.191,8.8.8.8,,,,
2025-08-29T11:43:16+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,,,,
2025-08-29T11:43:16+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,,,,
2025-08-29T11:43:16+00:00,192.168.29.191,,192.168.210.132,104.124.54.122,443,17,192.168.29.191,104.124.54.122,,,,
2025-08-29T11:43:18+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,1,56,1,132
2025-08-29T11:43:18+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,1,56,1,88
2025-08-29T11:43:18+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,1,62,1,198
2025-08-29T11:43:18+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,1,62,1,169
2025-08-29T11:43:36+00:00,192.168.29.191,,192.168.210.132,142.251.220.74,443,17,192.168.29.191,142.251.220.74,12,6575,16,10407
2025-08-29T11:44:00+00:00,192.168.29.191,,192.168.210.132,8.8.4.4,443,17,192.168.29.191,8.8.4.4,15,5435,18,8458
2025-08-29T11:44:00+00:00,192.168.29.191,,192.168.210.132,142.250.192.67,443,17,192.168.29.191,142.250.192.67,65,75218,42,7894
2025-08-29T11:44:14+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,443,17,192.168.29.191,8.8.8.8,15,7513,16,9759
2025-08-29T11:44:14+00:00,192.168.29.191,,192.168.210.132,104.124.54.122,443,17,192.168.29.191,104.124.54.122,8,3995,12,4296
2025-08-29T11:44:17+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,443,17,192.168.29.191,8.8.8.8,,,,
2025-08-29T11:44:17+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,,,,
2025-08-29T11:44:17+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,,,,
2025-08-29T11:44:17+00:00,192.168.29.191,,192.168.210.132,104.124.54.120,443,17,192.168.29.191,104.124.54.120,,,,
2025-08-29T11:44:20+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,1,62,1,198
2025-08-29T11:44:20+00:00,192.168.29.191,,192.168.210.132,8.8.8.8,53,17,192.168.29.191,8.8.8.8,1,62,1,169
2025-08-29T11:44:48+00:00,192.168.29.191,,192.168.210.170,4.2.2.2,53,6,192.168.29.191,4.2.2.2,,,,
2025-08-29T11:44:48+00:00,192.168.29.191,,192.168.210.170,185.125.190.97,80,6,192.168.29.191,185.125.190.97,,,,
2025-08-29T11:44:50+00:00,192.168.29.191,,192.168.210.170,185.125.190.97,80,6,192.168.29.191,185.125.190.97,5,355,4,401
